rank,Title,avg_rating,review_count,positive_reviews,positive_pct,review_pct,weighted_score
2288,Zorro - A Novel,3.974,77,58,75.32,0.0071,7.497
2289,Blessings A Novel,3.926,81,57,70.37,0.0075,7.493
2290,Rosemary's Baby,4.197,61,49,80.33,0.0056,7.493
2291,ROSEMARY'S BABY.,4.197,61,49,80.33,0.0056,7.493
2292,Magic of Believing,4.197,61,49,80.33,0.0056,7.493
2293,Chesapeake Blue (Chesapeake Bay Series),4.197,61,49,80.33,0.0056,7.493
2294,Along This Way: The Autobiography of James Weldon Johnson,4.286,56,47,83.93,0.0052,7.492
2295,The Ox-Bow Incident,4.088,68,54,79.41,0.0063,7.492
2296,The Autobiography of an Ex-Coloured Man,4.286,56,47,83.93,0.0052,7.492
2297,Giant,4.286,56,40,71.43,0.0052,7.492
2298,The autobiography of an ex-coloured man,4.286,56,47,83.93,0.0052,7.492
2299,Tropic of Cancer,3.815,92,61,66.3,0.0085,7.492
2300,Autobiography of an Ex-Colored Man (Norton Critical Editions),4.286,56,47,83.93,0.0052,7.492
2301,Along this way: The autobiography of James Weldon Johnson,4.286,56,47,83.93,0.0052,7.492
2302,Jack: Straight from the Gut,3.915,82,55,67.07,0.0076,7.492
2303,Othello,3.915,82,62,75.61,0.0076,7.492
2304,Zodiac,4.057,70,54,77.14,0.0065,7.486
2305,Reflections in a Golden Eye,4.263,57,48,84.21,0.0053,7.486
2306,Portnoy's complaint,4.057,70,52,74.29,0.0065,7.486
2307,Wittgenstein's Poker: The Story of a Ten-Minute Argument Between Two Great Philosophers,4.263,57,48,84.21,0.0053,7.486
2308,The Happiest Baby on the Block: The New Way to Calm Crying and Help Your Newborn Baby Sleep Longer,4.34,53,42,79.25,0.0049,7.483
2309,Billy Bathgate,4.4,50,42,84.0,0.0046,7.475
2310,Darkest Fear : A Myron Bolitar Novel,4.315,54,45,83.33,0.005,7.475
2311,Resurrection Day,3.771,96,64,66.67,0.0089,7.475
2312,Nostromo,4.315,54,44,81.48,0.005,7.475
2313,DEEP SOUTH.,4.4,50,43,86.0,0.0046,7.475
2314,Don't Stop the Carnival,4.4,50,44,88.0,0.0046,7.475
2315,A Bend in the River,4.22,59,45,76.27,0.0055,7.474
2316,"Bright Lights, Big City",3.787,94,66,70.21,0.0087,7.473
2317,The Mind of the South,4.2,60,48,80.0,0.0055,7.468
2318,The Chamber,3.86,86,59,68.6,0.008,7.468
2319,Changing Habits,4.2,60,45,75.0,0.0055,7.468
2320,Shirley,4.2,60,46,76.67,0.0055,7.468
2321,Imitation in Death,4.373,51,46,90.2,0.0047,7.466
2322,Imitation in Death (In Death #17),4.373,51,46,90.2,0.0047,7.466
2323,Hide,4.074,68,57,83.82,0.0063,7.465
2324,The Battle for God,4.058,69,49,71.01,0.0064,7.462
2325,The anatomy of melancholy,4.161,62,50,80.65,0.0057,7.459
2326,The Search: How Google and Its Rivals Rewrote the Rules of Business and Transformed Our Culture,4.346,52,45,86.54,0.0048,7.458
2327,"Assassins: Left Behind, Volume 6",3.753,97,64,65.98,0.009,7.456
2328,"Leviathan or the Matter,Forme and Power of a Commonwealth Ecclesiastical Civil",4.0,73,52,71.23,0.0068,7.453
2329,"Leviathan: Or the Matter, Forme and Power of a Commonwealth Ecclesiasticall and Civil",4.0,73,52,71.23,0.0068,7.453
2330,"Leviathan: or, The matter, form, and power of a commonwealth, ecclesiastical and civil (His: English works)",4.0,73,52,71.23,0.0068,7.453
2331,"Leviathan, Parts I and II",4.0,73,52,71.23,0.0068,7.453
2332,Hobbes's Leviathan,4.0,73,52,71.23,0.0068,7.453
2333,"Leviathan: Or, The matter, forme and power of a commonwealth, ecclesiasticall and civil",4.0,73,52,71.23,0.0068,7.453
2334,Magic Kingdom for Sale,4.125,64,49,76.56,0.0059,7.45
2335,Go Tell it on the Mountain.,3.961,76,56,73.68,0.007,7.449
2336,Cathedral,4.224,58,49,84.48,0.0054,7.449
2337,Go Tell It on the Mountain (Great Books of the 20th Century),3.961,76,56,73.68,0.007,7.449
2338,Salem Falls,3.869,84,55,65.48,0.0078,7.445
2339,The General's Daughter,4.203,59,46,77.97,0.0055,7.444
2340,"War in a Time of Peace: Bush, Clinton, and the Generals",4.296,54,46,85.19,0.005,7.443
2341,"War In A Time Of Peace - Bush, Clinton, And The Generals",4.296,54,46,85.19,0.005,7.443
2342,In His Image: Book One of The Christ Clone Trilogy,4.075,67,47,70.15,0.0062,7.441
2343,Inside The Kingdom: My Life In Saudi Arabia,4.183,60,49,81.67,0.0055,7.439
2344,Running Blind,3.508,132,75,56.82,0.0122,7.438
2345,Visitor,3.508,132,75,56.82,0.0122,7.438
2346,A is for Alibi (SIGNED),3.727,99,64,64.65,0.0092,7.438
2347,The Postman (Bookcassette(r) Edition),4.059,68,51,75.0,0.0063,7.438
2348,"""A"" IS FOR ALIBI",3.727,99,64,64.65,0.0092,7.438
2349,"The Secret of the Old Clock (Nancy Drew, Book 1)",4.043,69,55,79.71,0.0064,7.435
2350,The Two Princesses of Bamarre,4.353,51,44,86.27,0.0047,7.433
2351,The Great War: Breakthroughs,4.029,70,56,80.0,0.0065,7.433
2352,"Apollyon: Left Behind, Volume 5",3.758,95,63,66.32,0.0088,7.432
2353,The education of Henry Adams: An autobiography,3.766,94,62,65.96,0.0087,7.431
2354,Summerhouse,4.25,56,46,82.14,0.0052,7.43
2355,The Summerhouse,4.25,56,46,82.14,0.0052,7.43
2356,"The Black Book of Communism: Crimes, Terror, Repression",4.25,56,47,83.93,0.0052,7.43
2357,Smashed: Story of a Drunken Girlhood,3.548,124,78,62.9,0.0115,7.428
2358,The Merry Adventures of Robin Hood (Illustrated Classic Editions),4.327,52,44,84.62,0.0048,7.425
2359,Merry adventures of Robin Hood: Of great renown in Nottinghamshire,4.327,52,44,84.62,0.0048,7.425
2360,"The merry adventures of Robin Hood of great renown, in Nottinghamshire",4.327,52,44,84.62,0.0048,7.425
2361,The Merry Adventures of Robin Hood,4.327,52,44,84.62,0.0048,7.425
2362,"Merry Adventures of Robin Hood of Great Renown, in Nottinghamshire",4.327,52,44,84.62,0.0048,7.425
2363,"The Merry Adventures of Robin Hood (Illustrated Classic Editions, 4513)",4.327,52,44,84.62,0.0048,7.425
2364,The Merry Adventures of Robin Hood (Golden illustrated classics),4.327,52,44,84.62,0.0048,7.425
2365,The Life of Elizabeth I,4.327,52,45,86.54,0.0048,7.425
2366,Sunbird,3.837,86,60,69.77,0.008,7.423
2367,Chamber,3.847,85,58,68.24,0.0079,7.423
2368,"Winter's Heart (The Wheel of Time, Book 9)",3.277,184,87,47.28,0.017,7.422
2369,"Temple of the Winds (Sword of Truth, Book 4)",3.889,81,51,62.96,0.0075,7.422
2370,God's Gift to Women: A Novel,4.207,58,47,81.03,0.0054,7.419
2371,Nostromo: A tale of the seaboard,4.302,53,43,81.13,0.0049,7.418
2372,Nostromo: A Tale of the Seaboard,4.302,53,43,81.13,0.0049,7.418
2373,Nostromo: A Tale of the Seaboard (Collected Works of Joseph Conrad),4.302,53,43,81.13,0.0049,7.418
2374,NOSTROMO (Bantam Classic),4.302,53,43,81.13,0.0049,7.418
2375,Dying to Please,4.044,68,46,67.65,0.0063,7.411
2376,Zero: The Biography of a Dangerous Idea,4.167,60,48,80.0,0.0055,7.409
2377,Goodbye Columbus,4.148,61,49,80.33,0.0056,7.405
2378,"Goodbye Columbus (Bantam Books, N4664)",4.148,61,49,80.33,0.0056,7.405
2379,"Goodbye, Columbus,: And five short stories (Meridian fiction)",4.148,61,49,80.33,0.0056,7.405
2380,"Leviathan;: Or, The matter, forme and power of a commonwealth, ecclesiasticall and civil (Collier classics in the history of thought)",3.986,72,51,70.83,0.0067,7.404
2381,"Leviathan: Or the matter, forme and power of a commonwealth, ecclesiasticall and civil (Blackwell's political texts)",3.986,72,51,70.83,0.0067,7.404
2382,Kidnapped,4.255,55,43,78.18,0.0051,7.404
2383,Kidnapped the Adventures of David Balfour,4.255,55,43,78.18,0.0051,7.404
2384,Wide Sargasso Sea (Turtleback School & Library Binding Edition) (Norton Paperback Fiction),3.947,75,54,72.0,0.0069,7.4
2385,The Hot Kid : A Novel,4.232,56,47,83.93,0.0052,7.399
2386,Night Soldiers,4.333,51,45,88.24,0.0047,7.399
2387,Just One Look,3.657,105,65,61.9,0.0097,7.392
2388,Tales of the City,4.308,52,43,82.69,0.0048,7.392
2389,False Colours,4.308,52,42,80.77,0.0048,7.392
2390,Rare Earth: Why Complex Life Is Uncommon in the Universe,4.19,58,49,84.48,0.0054,7.388
2391,Rare Earth: Why Complex Life is Uncommon in the Universe,4.19,58,49,84.48,0.0054,7.388
2392,The Wonderful Wizard of Oz (Lrs Large Print Heritage Series),4.283,53,42,79.25,0.0049,7.385
2393,The Survivors Club,4.283,53,43,81.13,0.0049,7.385
2394,The art of war: The oldest military treatise in the world,4.283,53,42,79.25,0.0049,7.385
2395,The Wonderful Wizard of Oz (Oxford World's Classics),4.283,53,42,79.25,0.0049,7.385
2396,Wizard of Oz,4.283,53,42,79.25,0.0049,7.385
2397,The Murder at the Vicarage,4.169,59,46,77.97,0.0055,7.384
2398,The Murder at the vicarage;: A detective story,4.169,59,46,77.97,0.0055,7.384
2399,The Bell Curve : Intelligence and Class Structure in American Life/Cassettes...,4.029,68,47,69.12,0.0063,7.384
2400,The Murder at the Vicarage (Agatha Christie Mysteries Collection),4.169,59,46,77.97,0.0055,7.384
2401,Yours Until Dawn,4.15,60,46,76.67,0.0055,7.379
2402,Delta of Venus,3.972,72,52,72.22,0.0067,7.378
2403,The African Queen,3.814,86,58,67.44,0.008,7.378
2404,Jamaica Inn,3.946,74,56,75.68,0.0068,7.376
2405,Love & Respect: The Love She Most Desires; The Respect He Desperately Needs,4.131,61,47,77.05,0.0056,7.375
2406,"The Shop on Blossom Street (Blossom Street, No. 1)",4.34,50,44,88.0,0.0046,7.374
2407,The Far Side of the World,3.897,78,50,64.1,0.0072,7.374
2408,Feed,4.236,55,44,80.0,0.0051,7.373
2409,Relativity: The special and the general theory,4.078,64,48,75.0,0.0059,7.366
2410,Relativity: the Special and General Theory,4.078,64,48,75.0,0.0059,7.366
2411,Unlimited Power: The New Science of Personal Achievement,4.314,51,42,82.35,0.0047,7.366
2412,The One Minute Millionaire: The Enlightened Way to Wealth,4.045,66,49,74.24,0.0061,7.361
2413,Three Junes,3.626,107,65,60.75,0.0099,7.359
2414,Mr. Midshipman Hornblower,4.288,52,43,82.69,0.0048,7.359
2415,Andrew Jackson: His Life and Times,4.288,52,45,86.54,0.0048,7.359
2416,House Atreides,3.492,128,72,56.25,0.0118,7.359
2417,The Murder At The Vicarage,4.172,58,45,77.59,0.0054,7.358
2418,Murder At the Vicarage,4.172,58,45,77.59,0.0054,7.358
2419,Anne Of Avonlea,4.264,53,42,79.25,0.0049,7.353
2420,Anne of Ingleside,4.264,53,42,79.25,0.0049,7.353
2421,Anne of Ingleside (Anne of Green Gables novels),4.264,53,42,79.25,0.0049,7.353
2422,"Catholicism and Fundamentalism: The Attack on ""Romanism"" by ""Bible Christians""",4.264,53,44,83.02,0.0049,7.353
2423,The High Crusade,4.097,62,56,90.32,0.0057,7.343
2424,In the Company of the Courtesan: A Novel,4.079,63,47,74.6,0.0058,7.34
2425,I and thou,4.32,50,42,84.0,0.0046,7.34
2426,The Master Butchers Singing Club,4.32,50,42,84.0,0.0046,7.34
2427,Xenocide (Ender Wiggins Saga (Paperback)),3.542,118,65,55.08,0.0109,7.339
2428,The Immoralist,4.062,64,52,81.25,0.0059,7.338
2429,The Man from Stone Creek,4.294,51,39,76.47,0.0047,7.333
2430,"(ESV) English Standard Version Large Print Bible. Premium Bonded Leather, Black, Red Letter Text (English Language)",4.175,57,43,75.44,0.0053,7.332
2431,"Words That Work: It's Not What You Say, It's What People Hear",3.81,84,60,71.43,0.0078,7.331
2432,"A Wild Sheep Chase: A Novel (Contemporary Fiction, Plume)",4.155,58,46,79.31,0.0054,7.327
2433,"I, the Jury",4.269,52,42,80.77,0.0048,7.326
2434,The Skylark of Space,4.269,52,42,80.77,0.0048,7.326
2435,Don't Go to the Cosmetics Counter Without Me: An Eye-Opening Guide to Brand-Name Cosmetics (Don't Go to the Cosmetic Counter Without Me),4.136,59,46,77.97,0.0055,7.324
2436,The Conspiracy Club,3.159,207,81,39.13,0.0191,7.317
2437,Drop City,4.098,61,50,81.97,0.0056,7.317
2438,The Sound of Waves,4.222,54,48,88.89,0.005,7.315
2439,"A Message to Garcia: Being a Faithful Reproduction of His Original Manuscript, Done into a Portfolio",4.179,56,45,80.36,0.0052,7.305
2440,"Look Homeward, Angel - A Story Of The Buried Life",3.817,82,56,68.29,0.0076,7.305
2441,"Look Homeward, Angel",3.817,82,56,68.29,0.0076,7.305
2442,"Look Homeward, Angel: A Play",3.817,82,56,68.29,0.0076,7.305
2443,A Mist of Prophecies,4.179,56,44,78.57,0.0052,7.305
2444,A Message to Garcia,4.179,56,45,80.36,0.0052,7.305
2445,A message to Garcia,4.179,56,45,80.36,0.0052,7.305
2446,Killer Inside Me,4.158,57,44,77.19,0.0053,7.301
2447,Agnes Grey (The Works of Anne Bronte),4.158,57,49,85.96,0.0053,7.301
2448,The Perfect Husband,3.957,70,50,71.43,0.0065,7.301
2449,Agnes Grey (Barnes & Noble Classics Series),4.158,57,49,85.96,0.0053,7.301
2450,Purple Cow: Transform Your Business by Being Remarkable,4.138,58,47,81.03,0.0054,7.297
2451,The Painted Bird,4.138,58,46,79.31,0.0054,7.297
2452,"Grave Sight (Harper Connelly Mysteries, Book 1)",3.75,88,56,63.64,0.0081,7.292
2453,Shadowland,4.1,60,46,76.67,0.0055,7.29
2454,Light a Penny Candle,4.065,62,46,74.19,0.0057,7.285
2455,The Cold War: A New History,4.204,54,41,75.93,0.005,7.282
2456,Being and Nothingness,4.031,64,48,75.0,0.0059,7.281
2457,The Moviegoer,3.835,79,52,65.82,0.0073,7.278
2458,Bellwether,4.182,55,44,80.0,0.0051,7.278
2459,The Wapshot Chronicle,3.868,76,54,71.05,0.007,7.276
2460,Bookends: A Novel,3.917,72,49,68.06,0.0067,7.275
2461,"The Outlaw Sea: A World of Freedom, Chaos, and Crime",3.917,72,54,75.0,0.0067,7.275
2462,The Valley of Fear,4.28,50,38,76.0,0.0046,7.272
2463,An Autobiography: The story of my experiments with truth,4.255,51,45,88.24,0.0047,7.266
2464,The Rough Riders,4.255,51,45,88.24,0.0047,7.266
2465,An autobiography: The story of my experiments with truth,4.255,51,45,88.24,0.0047,7.266
2466,Falling Awake,3.442,129,72,55.81,0.0119,7.264
2467,Gone,4.102,59,46,77.97,0.0055,7.263
2468,The Sword of Shannara,3.342,149,79,53.02,0.0138,7.263
2469,"Ilse Witch (The Voyage of the Jerle Shannara, Book 1)",4.083,60,43,71.67,0.0055,7.261
2470,Voyage of the Jerle Shannara 1: Ilse Witch (Bk.1),4.083,60,43,71.67,0.0055,7.261
2471,"On the origin of species by means of natural selection, or The preservation of favoured races in the struggle for life",4.231,52,40,76.92,0.0048,7.26
2472,Night Embrace [NIGHT EMBRACE] [Mass Market Paperback],4.032,63,46,73.02,0.0058,7.254
2473,Ravelstein,3.833,78,52,66.67,0.0072,7.253
2474,Monster,3.867,75,46,61.33,0.0069,7.25
2475,Sons and Lovers,4.143,56,43,76.79,0.0052,7.242
2476,Sons and Lovers (Classic boos on Cassettes Collection) [UNANBRIDGED],4.143,56,43,76.79,0.0052,7.242
2477,Keynotes-Sons & Lvrs,4.143,56,43,76.79,0.0052,7.242
2478,The Summons,3.016,252,97,38.49,0.0233,7.242
2479,Inherit the Wind,4.143,56,46,82.14,0.0052,7.242
2480,More Than a Carpenter,4.123,57,46,80.7,0.0053,7.239
2481,"1,000 Places to See Before You Die: A Traveler's Life List",3.78,82,50,60.98,0.0076,7.235
2482,Can't Wait to Get to Heaven: A Novel,4.085,59,45,76.27,0.0055,7.233
2483,Soul on ice,3.8,80,52,65.0,0.0074,7.232
2484,"The Naked Lunch, 1st Edition",3.8,80,51,63.75,0.0074,7.232
2485,Jim Cramer's Real Money: Sane Investing in an Insane World,4.049,61,48,78.69,0.0056,7.229
2486,A Stir of Echoes,3.821,78,52,66.67,0.0072,7.229
2487,Case Closed: Lee Harvey Oswald and the Assassination of JFK,3.646,96,61,63.54,0.0089,7.227
2488,The effect of underclass social isolation on schooling choice (Discussion paper / Institute for Research on Poverty),3.646,96,61,63.54,0.0089,7.227
2489,"Capitalism, the unknown ideal",4.0,64,47,73.44,0.0059,7.225
2490,Capitalism: The Unknown Ideal (Signet),4.0,64,47,73.44,0.0059,7.225
2491,Capitalism : The Unknown Ideal (Library Edition),4.0,64,47,73.44,0.0059,7.225
2492,Debt of Honor,3.985,65,49,75.38,0.006,7.224
2493,Thirty-Nine Steps (Simple English),3.914,70,57,81.43,0.0065,7.222
2494,The Basque History of the World,3.941,68,44,64.71,0.0063,7.222
2495,Devil's Bride (Cynster Novels),4.167,54,41,75.93,0.005,7.218
2496,"The devil's dictionary,",4.167,54,43,79.63,0.005,7.218
2497,The devil's dictionary (Forum books),4.167,54,43,79.63,0.005,7.218
2498,The devil's dictionary,4.167,54,43,79.63,0.005,7.218
2499,The devil's dictionary (The 100 greatest masterpieces of American literature),4.167,54,43,79.63,0.005,7.218
2500,"Death of Vishnu, the",4.167,54,44,81.48,0.005,7.218
2501,The Devil's Dictionary (Large Print),4.167,54,43,79.63,0.005,7.218
2502,The Story of Mankind,3.324,148,76,51.35,0.0137,7.215
2503,Deadhouse Gates,4.125,56,43,76.79,0.0052,7.211
2504,Deadhouse Gates : A Tale of Malazan Book of the Fallen,4.125,56,43,76.79,0.0052,7.211
2505,"Mein Kampf (Sentry Editions Series, Volume SE13)",3.778,81,49,60.49,0.0075,7.21
2506,The New York Trilogy (City of Glass/Ghosts/The Locked Room),4.105,57,42,73.68,0.0053,7.208
2507,God Don't Like Ugly,4.105,57,44,77.19,0.0053,7.208
2508,The Center of Everything : A Novel,4.086,58,47,81.03,0.0054,7.206
2509,NIGHTMARES AND DREAMSCAPES,4.24,50,43,86.0,0.0046,7.204
2510,Kingdom Coming: The Rise of Christian Nationalism,4.24,50,41,82.0,0.0046,7.204
2511,The Mammoth Cheese,3.6,100,60,60.0,0.0092,7.2
2512,Jimmy Corrigan: The smartest kid on earth : souvenir book of views (Acme novelty library),4.216,51,37,72.55,0.0047,7.199
2513,"The new How I made $2,000,000 in the stock market",3.969,65,46,70.77,0.006,7.196
2514,"How I Made $2,000,000 In The Stock Market",3.969,65,46,70.77,0.006,7.196
2515,Hard Times (Structural Readers),3.926,68,48,70.59,0.0063,7.195
2516,Hard Times (Bantam Classics),3.926,68,48,70.59,0.0063,7.195
2517,Hard Times for These Times.,3.926,68,48,70.59,0.0063,7.195
2518,2010: Odyssey Two,4.192,52,43,82.69,0.0048,7.194
2519,P is for Peril (Abridged AudioBook),3.67,91,53,58.24,0.0084,7.19
2520,Wise blood,4.17,53,41,77.36,0.0049,7.19
2521,How to Talk to a Liberal (If You Must): The World According to Ann Coulter,3.152,191,96,50.26,0.0177,7.189
2522,Nothing Like It in the World - The Men Who Built the Transcontinental Railroad 1863 - 1869,3.632,95,56,58.95,0.0088,7.182
2523,Will They Ever Trust Us Again?: Letters From the War Zone,4.107,56,43,76.79,0.0052,7.18
2524,Will They Ever Trust Us Again?,4.107,56,43,76.79,0.0052,7.18
2525,The 5th Horseman (Women's Murder Club),3.596,99,53,53.54,0.0092,7.176
2526,"South of the Border, West of the Sun: A Novel",4.051,59,44,74.58,0.0055,7.173
2527,The Falcon at the Portal (Amelia Peabody Mysteries),4.033,60,46,76.67,0.0055,7.172
2528,"Specials (Uglies Trilogy, Book 3)",4.0,62,46,74.19,0.0057,7.17
2529,Haunted,3.431,123,65,52.85,0.0114,7.17
2530,"The Butlerian Jihad (Legends of Dune, Book 1)",3.044,226,88,38.94,0.0209,7.166
2531,"On liberty,",4.196,51,41,80.39,0.0047,7.165
2532,On liberty (Ariel booklets),4.196,51,41,80.39,0.0047,7.165
2533,Coyote Blue,4.173,52,43,82.69,0.0048,7.161
2534,Retribution,4.151,53,44,83.02,0.0049,7.157
2535,"The Great Mortality : An Intimate History of the Black Death, the Most Devastating Plague of All Time",4.151,53,43,81.13,0.0049,7.157
2536,Spell of the Highlander,4.109,55,42,76.36,0.0051,7.151
2537,Babbitt,4.109,55,43,78.18,0.0051,7.151
2538,Chasing Destiny,4.089,56,44,78.57,0.0052,7.149
2539,The Hidden Messages in Water,4.089,56,44,78.57,0.0052,7.149
2540,The Key to Rebecca,4.089,56,48,85.71,0.0052,7.149
2541,God's Politics LP,3.732,82,55,67.07,0.0076,7.142
2542,"Dark Magic (The Carpathians (Dark) Series, Book 4)",3.924,66,46,69.7,0.0061,7.14
2543,The Orchid Thief,3.924,66,50,75.76,0.0061,7.14
2544,By the Light of the Moon,3.57,100,59,59.0,0.0092,7.14
2545,Brick Lane,3.741,81,54,66.67,0.0075,7.139
2546,Anil's Ghost,3.617,94,53,56.38,0.0087,7.137
2547,The Passion of Artemisia,4.176,51,42,82.35,0.0047,7.132
2548,The Inheritors,3.769,78,51,65.38,0.0072,7.132
2549,Cats Eye,4.154,52,42,80.77,0.0048,7.128
2550,A Star Called Henry,4.154,52,42,80.77,0.0048,7.128
2551,The Mirror Crack'd,4.132,53,38,71.7,0.0049,7.125
2552,The art of cross-examination,4.111,54,42,77.78,0.005,7.122
2553,This Immortal,4.111,54,40,74.07,0.005,7.122
2554,"The art of cross-examination,",4.111,54,42,77.78,0.005,7.122
2555,Moll Flanders (Norton Critical Editions Series),3.822,73,44,60.27,0.0068,7.121
2556,Moll Flanders (Bantam Classic),3.822,73,44,60.27,0.0068,7.121
2557,The Fortunes and Misfortunes of the Famous Moll Flanders,3.822,73,44,60.27,0.0068,7.121
2558,Area 7,3.448,116,64,55.17,0.0107,7.119
2559,44 Scotland Street,4.071,56,44,78.57,0.0052,7.118
2560,All He Ever Wanted,3.72,82,54,65.85,0.0076,7.118
2561,All He Ever Wanted : A Novel,3.72,82,54,65.85,0.0076,7.118
2562,The Keep,4.053,57,43,75.44,0.0053,7.116
2563,Ringworld,3.659,88,53,60.23,0.0081,7.115
2564,The Kitchen Boy: A Novel of the Last Tsar,4.017,59,43,72.88,0.0055,7.113
2565,The Kitchen Boy,4.017,59,43,72.88,0.0055,7.113
2566,Murder on the Leviathan,4.0,60,46,76.67,0.0055,7.113
2567,Cop Hater,3.968,62,47,75.81,0.0057,7.112
2568,Texas Fury (Texas Series),3.923,65,45,69.23,0.006,7.112
2569,"Tribulation Force: Left Behind, Volume 2",3.305,141,72,51.06,0.013,7.103
2570,A Gathering of Spies,3.633,90,57,63.33,0.0083,7.1
2571,Pale Horse Coming,4.157,51,41,80.39,0.0047,7.098
2572,Women,4.135,52,41,78.85,0.0048,7.095
2573,Chariots of the gods? Unsolved Mysteries of the Past,3.468,111,62,55.86,0.0103,7.094
2574,Chariots of the Gods?,3.468,111,62,55.86,0.0103,7.094
2575,Chariots of the Gods,3.468,111,62,55.86,0.0103,7.094
2576,Chariots of the Gods? Unsolved Mysteries of the Past,3.468,111,62,55.86,0.0103,7.094
2577,"Dark Gold (The Carpathians (Dark) Series, Book 3)",4.093,54,40,74.07,0.005,7.09
2578,Trojan Odyssey: A Dirk Pitt Novel,3.354,130,62,47.69,0.012,7.09
2579,A Great Deliverence,4.073,55,40,72.73,0.0051,7.088
2580,The 39 Steps,3.881,67,54,80.6,0.0062,7.086
2581,Call It Courage (T514),3.967,61,44,72.13,0.0056,7.083
2582,Call it Courage,3.967,61,44,72.13,0.0056,7.083
2583,Farnham's Freehold,3.491,106,54,50.94,0.0098,7.069
2584,Garden of Beasts: A Novel of Berlin 1936,3.817,71,49,69.01,0.0066,7.066
2585,The Big Bad Wolf,3.385,122,60,49.18,0.0113,7.063
2586,Fiona Range,4.074,54,38,70.37,0.005,7.058
2587,Dawn,3.921,63,46,73.02,0.0058,7.055
2588,Useful Idiots - How Liberals Got It Wrong in the Cold War and Still Blame America,3.906,64,45,70.31,0.0059,7.055
2589,Consilience (University Press Audiobooks),3.921,63,45,71.43,0.0058,7.055
2590,Live and let die,4.036,56,43,76.79,0.0052,7.055
2591,Protect and Defend : A Novel,4.036,56,44,78.57,0.0052,7.055
2592,The Analyst,3.935,62,44,70.97,0.0057,7.054
2593,Last Man Standing,3.414,116,59,50.86,0.0107,7.048
2594,Beyond the Highland Mist,3.77,74,47,63.51,0.0068,7.048
2595,Mammoth Hunters (Earths Children 3),3.77,74,47,63.51,0.0068,7.048
2596,"What to Expect When You're Expecting, 3rd Edition",3.395,119,60,50.42,0.011,7.046
2597,Death Du Jour : A Novel,3.647,85,52,61.18,0.0079,7.037
2598,Death du Jour,3.647,85,52,61.18,0.0079,7.037
2599,"New Spring - The Novel - The Wheel Of Time, In The Beginning",3.421,114,64,56.14,0.0105,7.037
2600,You Cannot Be Serious,3.718,78,48,61.54,0.0072,7.035
2601,Gerald's Game,3.564,94,53,56.38,0.0087,7.032
2602,Judas Unchained,4.118,51,37,72.55,0.0047,7.031
2603,The Magic Barrel,4.118,51,39,76.47,0.0047,7.031
2604,Elephants Can Remember,3.205,156,76,48.72,0.0144,7.029
2605,Flow: The Psychology of Optimal Experience.,4.075,53,41,77.36,0.0049,7.027
2606,The Holocaust Industry: Reflections on the Exploitation of Jewish Suffering,4.056,54,41,75.93,0.005,7.026
2607,"Desecration: Left Behind, Volume 9",3.747,75,51,68.0,0.0069,7.025
2608,Tenth Circle,3.323,130,57,43.85,0.012,7.025
2609,"Tales of the south Pacific,",4.018,56,40,71.43,0.0052,7.024
2610,Tales of the South Pacific (Cardinal edition),4.018,56,40,71.43,0.0052,7.024
2611,Tales of the South Pacific Tales of the South Pacific,4.018,56,40,71.43,0.0052,7.024
2612,Violets Are Blue (Read by Daniel Whitner & Kevin O'Rourke),3.163,166,67,40.36,0.0154,7.021
2613,Violets Are Blue,3.163,166,67,40.36,0.0154,7.021
2614,Bobos in Paradise - the New Upper Class and How They Got There,3.589,90,61,67.78,0.0083,7.014
2615,The Rise of Silas Lapham,3.824,68,44,64.71,0.0063,7.007
2616,FOUR PAST MIDNIGHT,4.12,50,38,76.0,0.0046,7.0
2617,Star Wars: Labyrinth of Evil,4.12,50,39,78.0,0.0046,7.0
2618,"""C"" is for Corpse (A Kinsey Millhone mystery, Book 3)",4.12,50,36,72.0,0.0046,7.0
2619,The Colorado Kid,3.266,139,71,51.08,0.0129,6.999
2620,Bittersweet Rain,3.667,81,54,66.67,0.0075,6.998
2621,"Immanuel Kant's Critique of pure reason,",4.098,51,39,76.47,0.0047,6.998
2622,To Have and Have Not,3.903,62,42,67.74,0.0057,6.996
2623,For Your Eyes Only,4.077,52,40,76.92,0.0048,6.996
2624,The Virtues of War: A Novel of Alexander the Great,4.057,53,41,77.36,0.0049,6.995
2625,Down Came the Rain: My Journey Through Postpartum Depression,4.057,53,42,79.25,0.0049,6.995
2626,The Traveler's Gift,4.057,53,39,73.58,0.0049,6.995
2627,NOBODY'S BABY BUT MINE (BONNER FAMILY),3.933,60,46,76.67,0.0055,6.994
2628,"Life, the Universe and Everything",3.933,60,42,70.0,0.0055,6.994
2629,"Life, the universe and everything",3.933,60,42,70.0,0.0055,6.994
2630,The black arrow: A tale of the two roses (The biographical edition of the works of Robert Louis Stevenson),4.037,54,44,81.48,0.005,6.994
2631,Outbound Flight (Star Wars),4.037,54,39,72.22,0.005,6.994
2632,The Black Arrow,4.037,54,44,81.48,0.005,6.994
2633,The black arrow: A tale of the two roses,4.037,54,44,81.48,0.005,6.994
2634,The Greek Myths,4.0,56,40,71.43,0.0052,6.993
2635,The Greek myths,4.0,56,40,71.43,0.0052,6.993
2636,An Equal Music,4.0,56,41,73.21,0.0052,6.993
